DateTime,5 HK Equity,1299 HK Equity,700 HK Equity,939 HK Equity,941 HK Equity,1398 HK Equity,2318 HK Equity,3988 HK Equity,388 HK Equity,883 HK Equity,1 HK Equity,386 HK Equity,2 HK Equity,823 HK Equity,11 HK Equity,16 HK Equity,3 HK Equity,1113 HK Equity,2388 HK Equity,2628 HK Equity,27 HK Equity,857 HK Equity,688 HK Equity,1093 HK Equity,1928 HK Equity,2007 HK Equity,175 HK Equity,6 HK Equity,1109 HK Equity,762 HK Equity
17/4/2015,70.55,53.25,158.8,7.61,107.7,6.79,54.45,5.38,283.6,13.32,94.754,7.01,67.9,47.05,145,125.8,12.841,-1,29.85,38.65,38.55,10.62,29.593,7.99,34,3.596,4.56,78.25,24.65,13.68
20/4/2015,70.45,51.9,153.1,7.45,107.8,6.7,52.25,5.24,272.6,12.86,94.754,6.84,67.95,46.8,143.2,123.8,12.554,-1,29.15,37.15,37.1,9.97,28.456,7.68,33.1,3.491,4.41,77.15,23.65,14
21/4/2015,70.85,51.5,159.1,7.76,115.9,6.97,54.95,5.46,286.6,13.12,97.289,6.96,68.35,47,144.8,124.6,12.636,-1,29.3,38.7,38.55,10.18,28.506,7.84,33.35,3.501,4.3,77.8,24.25,14.5
22/4/2015,70.45,51.05,162.7,7.69,114.5,6.98,56.25,5.47,294.4,12.96,96.367,7,67.85,47,146.9,125.7,12.54,-1,30,38.65,38.1,10.14,30.037,8.06,32.6,3.634,4.21,77.2,25.6,14.46
23/4/2015,70.8,52.15,160.9,7.63,114.4,6.81,54.55,5.39,296.8,12.9,95.1,7.05,67.9,46.65,149.8,124.3,12.622,-1,30.9,37.75,37.55,10.06,30.037,8,31.8,3.681,4.38,77.2,25.85,14.48
24/4/2015,73.8,51.85,161.6,7.61,115.1,6.78,55.1,5.39,296,13.12,96.77,7.12,68.5,47.15,151,125.7,12.745,-1,31.2,37.65,38.9,9.97,30.383,7.89,32.65,3.615,4.44,78.2,25.75,14.8
27/4/2015,76.45,52.1,162.6,7.62,116.1,6.82,54.8,5.47,298.6,13.42,97.174,7.63,68.25,47.05,152.1,127.9,12.759,-1,31.5,38.2,39.05,10.64,31.075,8.12,32.6,3.719,4.44,78.5,26.35,15.22
28/4/2015,76.4,52.2,163.6,7.76,114.9,6.91,55.65,5.55,297.8,13.3,96.54,7.26,68.25,47.15,152.3,127.4,12.704,-1,31.5,38.1,38.4,10.14,30.877,7.96,32.2,3.748,4.38,78.45,26.5,15.38
29/4/2015,77.45,51.75,164.2,7.69,113.7,6.87,55.1,5.53,293.6,13.06,97.174,7.28,68.45,46.9,152,128.3,12.731,-1,31.55,38.4,37.65,10,30.63,7.92,32,3.729,4.41,78.75,26.3,15.46
30/4/2015,76.95,51.8,160.9,7.55,110.7,6.74,55.7,5.33,296.6,13.14,97.058,7.26,67.95,48.15,151.3,129.1,12.636,-1,30.15,37.75,37.5,9.96,32.063,8.06,31.75,3.995,4.38,78.45,28.25,14.56
1/5/2015,76.95,51.8,160.9,7.55,110.7,6.74,55.7,5.33,296.6,13.14,97.058,7.26,67.95,48.15,151.3,129.1,12.636,-1,30.15,37.75,37.5,9.96,32.063,8.06,31.75,3.995,4.38,78.45,28.25,14.56
4/5/2015,75.6,51.1,158,7.59,111.4,6.69,55.15,5.29,294,13.18,97.634,7.36,68.7,48.75,153.5,134.4,12.69,-1,29.95,37.65,38.65,10.04,31.569,7.88,32.8,4.233,4.41,79.3,27.45,14.96
5/5/2015,74.85,50.55,157.6,7.4,111.7,6.52,53.65,5.12,289.2,13.04,95.849,7.24,68.8,48.05,152.6,132.9,12.677,-1,29.6,37.1,39.35,9.93,30.334,7.59,33.15,3.986,4.4,78.6,27.05,14.76
6/5/2015,74.45,51.15,156,7.39,110.6,6.49,54.35,5.12,286,13.12,95.215,7.15,68.5,47.9,153.4,131.8,12.704,-1,29.6,37.9,38.2,9.86,29.098,7.75,32.75,3.843,4.39,78.4,26.6,14.24
7/5/2015,74.75,51.6,153,7.28,107.7,6.42,54.05,5.04,280.2,12.96,92.854,7.03,68.95,46.65,153.8,129.6,12.69,-1,29.55,37.25,37.1,9.58,28.456,7.65,32.45,3.729,4.2,78.35,25.65,13.82
8/5/2015,76.55,51.25,154,7.38,108.2,6.54,55.4,5.15,283.8,12.68,94.006,7.06,68.7,47.1,153.4,131.1,12.677,-1,29.8,37.6,37.8,9.58,29.049,7.68,33,3.938,4.1,78.5,26.65,14.28
11/5/2015,75.75,51.45,158.6,7.37,107.7,6.58,55.9,5.22,289.2,12.86,93.718,7.1,68.25,47.05,151.7,131.5,12.69,-1,30.1,38.2,37.55,9.52,30.235,7.79,33,3.948,4.05,77.7,27.15,14.56
12/5/2015,75.15,50.7,157,7.3,106.2,6.5,55.6,5.11,284,12.74,93.314,6.94,68.05,46.15,151.4,129.9,12.663,-1,29.8,37.4,37.25,9.4,29.148,7.7,32.9,3.862,4.17,77.8,27.15,14.16
13/5/2015,74.75,50.45,156.8,7.35,105.2,6.47,54.2,5.07,278.8,12.78,93.142,6.9,67.95,46.05,155.8,129.2,12.608,-1,29.65,36.8,36.95,9.42,28.456,7.65,32.7,3.758,4.12,77.1,25.45,13.96
14/5/2015,74.8,50.35,161.3,7.31,105.2,6.49,54.05,5.06,275.8,12.48,93.257,6.9,68.15,45.75,156.3,129.7,12.69,-1,30.05,36.3,36.55,9.37,28.703,7.64,31.95,3.777,4.06,77.7,25,13.84
15/5/2015,75.65,52.35,162.3,7.44,109,6.61,55.2,5.16,289.6,12.58,97.058,6.93,69,47.05,158,132.1,12.8,-1,30.6,37,37.6,9.55,29.197,7.66,32.55,3.824,4.02,78.55,25,14.12
18/5/2015,75.15,52.45,161.1,7.39,105.9,6.61,54.65,5.12,286.4,12.42,96.482,6.85,68.65,47.15,157.2,131,12.8,-1,30.5,36.65,37.25,9.49,28.456,7.68,32.05,3.767,4.1,78.65,24.35,13.8
19/5/2015,74.65,52,161.4,7.53,105.1,6.7,55.75,5.19,288.8,12.4,97.116,6.9,68.4,47.05,156.9,131.2,12.772,-1,30.7,37.7,37.4,9.62,28.654,7.72,31.7,3.786,4.26,76.35,24.9,13.98
20/5/2015,74.6,51.2,158.6,7.57,103.6,6.73,56.35,5.22,288.4,12.34,96.598,6.89,68.45,46.7,157.6,131.1,12.813,-1,30.75,37.75,37.2,9.57,28.357,7.66,31.6,3.805,4.19,76.1,24.45,13.98
21/5/2015,74.25,51,156.8,7.58,103.4,6.7,56.5,5.16,288.6,12.46,98.671,6.82,68.55,46.5,157.3,131,12.759,-1,30.65,37.35,38.9,9.42,28.16,7.7,32.05,3.786,4.21,75.8,24.35,13.54
22/5/2015,75.15,51.65,158.8,7.72,105.8,6.8,59.6,5.27,293.6,12.68,99.19,7.01,69,46.15,158.9,133.3,12.772,-1,33.15,38.55,39.5,9.53,29.098,7.78,32.35,3.653,4.15,75.7,25.3,13.64
25/5/2015,75.15,51.65,158.8,7.72,105.8,6.8,59.6,5.27,293.6,12.68,99.19,7.01,69,46.15,158.9,133.3,12.772,-1,33.15,38.55,39.5,9.53,29.098,7.78,32.35,3.653,4.15,75.7,25.3,13.64
26/5/2015,74.6,53.15,158.8,7.91,106.4,6.95,61.25,5.41,309.4,12.74,95.1,7.17,68.25,45.85,159.6,136.4,12.772,-1,33.4,39.95,38.8,9.64,29.741,7.83,31.9,3.691,4.14,75.25,25.8,13.86
27/5/2015,74.15,52.3,157.9,7.94,105.5,6.92,60.65,5.39,305.8,12.68,118.2,7.11,68.35,45.9,159.7,135,12.786,-1,32.95,39.1,38.4,9.6,29.247,8.05,31.6,3.605,4.1,75.15,25.7,13.9
28/5/2015,73.45,50.6,155.2,7.65,103.3,6.73,58.15,5.19,300.2,12.38,121,6.92,67.6,44.8,156.5,132.6,12.718,-1,32.1,37.4,37.15,9.34,28.407,7.91,30.5,3.482,4.01,73.5,25,13.46
29/5/2015,74.15,51.05,155.7,7.79,102.1,6.75,57.05,5.15,298.4,12.12,121,6.83,67.8,45,155.6,131.4,12.772,-1,31.9,37.25,37.1,9.19,27.765,7.98,29.95,3.396,4.02,74.3,25.1,13.08
1/6/2015,73.85,51.55,156.1,7.82,103.3,6.82,58.2,5.21,302,12.16,122.7,6.82,67.6,45.4,155.6,132.9,12.772,-1,32.25,37.95,35.45,9.17,28.506,7.95,28.85,3.501,4.13,74.6,25.5,13.22
2/6/2015,73.55,50.9,157.2,7.78,102.8,6.78,57.45,5.22,296.8,12.2,122.9,6.82,67.35,45.55,154.9,133.9,12.731,-1,31.9,37.25,35.05,9.15,28.012,7.79,28.5,3.472,4.02,73.85,25,13.26
3/6/2015,73.9,50.85,158.1,7.79,104.6,6.72,56.45,5.18,294.4,12.42,118,6.77,67.45,45.7,155.8,134,12.592,74.1,32.4,36.45,34.85,9.13,27.814,7.71,28.45,3.472,3.86,73.5,24.9,13.26
4/6/2015,73.75,50.9,157.8,7.91,102.8,6.75,56.4,5.23,294,11.92,114.3,6.68,67.25,46.05,155.3,131.6,12.562,70.05,32.2,36.35,36,9.06,28.012,7.52,29.8,3.425,3.77,73.45,25.35,13.16
5/6/2015,73.1,50.75,154.7,7.79,102.3,6.62,55.6,5.16,292,11.72,114.3,6.55,67.4,45.75,153.8,131,12.472,67.75,32.25,35.6,35.75,8.91,28.061,7.67,30.1,3.377,3.9,72.85,25.1,13.18
8/6/2015,73.55,50.7,155.1,7.89,101.3,6.69,57.3,5.35,293.6,11.76,112.9,6.66,65.85,45,151.5,128.6,12.276,66.2,31.95,36.15,35.15,9.02,28.604,7.49,29.95,3.387,3.7,71.1,25.3,13.36
9/6/2015,73.25,50.15,155,7.74,99,6.61,55.5,5.32,289.2,11.72,112,6.58,65.65,45.4,151.6,127.3,12.111,63.85,32.15,35.05,33.85,8.87,28.061,7.27,29.45,3.291,3.69,69.55,24.85,12.92
10/6/2015,72.85,49.6,153.2,7.63,97.8,6.51,54.8,5.19,285.6,11.58,110.6,6.37,64.85,45.15,151.5,125.3,11.961,65.6,31.55,34.5,33.4,8.82,27.271,7.36,29.2,3.244,3.75,70.05,24.4,12.76
11/6/2015,73.15,49.75,154.3,7.68,100.1,6.58,55.9,5.25,286.2,11.68,110.9,6.39,64.85,45.9,152.9,125.9,11.931,68.05,31.75,35.5,32.95,8.82,27.271,7.29,28.85,3.206,3.7,71.45,24.1,12.78
12/6/2015,73.25,50.5,157.2,7.76,101.7,6.68,57.45,5.32,296.6,11.72,113.2,6.47,65.1,46.25,154,127,12.006,67.8,32.3,36.3,33.75,8.93,28.259,7.5,29.15,3.329,3.88,72.2,25.35,12.92
15/6/2015,72.6,50.1,155.2,7.59,100.3,6.52,55.65,5.19,287.6,11.56,112.1,6.43,64.45,45.9,154.1,126.3,11.886,65.95,32.15,35.2,33.25,8.83,27.913,7.25,29.1,3.31,3.8,71.45,25.15,12.66
16/6/2015,71.95,50.15,154.1,7.45,99.2,6.39,54.8,5.1,283,11.26,112.9,6.29,64.85,46.4,152.8,125.4,11.871,64.9,31.95,34.2,33.15,8.61,27.765,7.12,29.2,3.215,3.82,71.5,24.3,12.52
17/6/2015,71.9,50.5,154.3,7.52,100.4,6.43,55.45,5.22,285.4,11.14,113.6,6.43,64.55,46.7,152.5,126.3,11.916,65.75,32.4,34.7,33.85,8.63,27.666,7.45,29.5,3.263,3.81,71.3,24.4,12.58
18/6/2015,72.4,50.5,154.3,7.48,99,6.37,55.1,5.16,283.6,10.98,114,6.55,64.95,47.55,153.2,126.3,11.901,66.15,32.1,33.95,34.2,8.56,27.616,7.61,29.85,3.291,3.7,71.8,25,12.08
19/6/2015,72.5,51.35,154.2,7.54,99.55,6.34,53.85,5.14,283.2,11.02,116.8,6.56,66.1,48.2,153.3,128.8,12.111,66.5,32.15,33.4,34.5,8.64,27.122,7.66,30,3.225,3.74,73.05,24.7,12.02
22/6/2015,73.45,52.85,157,7.64,101.5,6.45,54.45,5.24,283.6,11.08,116.4,6.6,66.6,48.5,153.7,128.9,12.292,65,32.25,34.4,34.05,8.73,27.32,7.64,28.85,3.282,3.87,72.85,24.95,12.16
23/6/2015,73.7,52.75,158.1,7.4,104.7,6.63,55.55,5.4,286.6,11.22,118.2,6.78,67,46.4,156.1,129.2,12.261,66,33.25,35.1,33.95,8.86,27.715,7.69,28.9,3.387,4.08,73.4,25.65,12.42
24/6/2015,73.65,52.3,163.7,7.37,103.2,6.72,55.9,5.44,286.8,11.46,117.8,6.83,66.05,46.7,154.1,129.3,12.156,65.5,32.8,35,33.95,9.1,27.814,7.74,28.6,3.406,4.17,71.85,25.75,12.56
25/6/2015,73.05,52.7,162,7.28,101.3,6.7,55.25,5.13,286,11.34,116.8,6.81,65.75,46.4,155,128.9,12.141,64.75,32.5,34.25,33.3,9.04,28.012,7.75,28.6,3.329,4.23,72.2,25.55,12.68
26/6/2015,71.95,51.8,159.9,7.09,99.8,6.6,53.3,5.03,284.2,11.12,114.2,6.66,65.7,46.25,152.3,126.5,12.081,63.85,32.35,33.2,32.85,8.75,27.518,7.6,27.95,3.215,4.12,71.25,24.9,12.06
29/6/2015,70.25,50.1,153.1,6.93,99.25,6.1,51.25,4.92,275,10.94,112.4,6.53,65.1,45.5,150.8,124.7,12.081,63.2,31.65,32.65,31.05,8.68,26.678,7.41,26.65,3.225,3.88,70.25,24.05,11.9
30/6/2015,70.15,50.75,154.7,7.08,99.25,6.16,52.35,5.04,273.6,11,113.9,6.69,65.9,45.4,151.5,125.6,12.216,64.3,32.3,33.75,30.9,8.65,27.024,7.66,26.1,3.244,4.14,70.7,25.15,12.2
1/7/2015,70.15,50.75,154.7,7.08,99.25,6.16,52.35,5.04,273.6,11,113.9,6.69,65.9,45.4,151.5,125.6,12.216,64.3,32.3,33.75,30.9,8.65,27.024,7.66,26.1,3.244,4.14,70.7,25.15,12.2
2/7/2015,69.55,51.75,156.5,7.06,100.3,6.15,50.95,5.03,268.6,10.94,113.8,6.56,65.2,45.3,151.7,126.9,12.126,64.85,32.85,33.1,35,8.62,27.32,7.6,29.25,3.225,3.96,70.05,24.85,12.12
3/7/2015,69.55,51,155.1,7.05,99.95,6.21,49.5,4.97,259.8,11.02,112.8,6.59,65.75,45.8,151.8,125.4,12.081,64.05,32.05,32.25,34.7,8.67,26.678,7.33,29.45,3.168,3.9,70,23.85,11.96
6/7/2015,67.9,49.5,146.5,6.85,96.4,6.11,47.5,4.8,235,10.74,108.9,6.5,65.35,45.55,148.9,123.3,12.021,62.85,30.45,31.55,33.55,8.51,25.146,7.22,29,3.063,3.65,69.4,22.25,11.3
7/7/2015,68.45,50.05,144.7,6.8,95.75,5.95,45.65,4.66,222,10.52,110,6.38,66.1,45.9,148.1,122.2,11.961,62.15,30.25,30.6,32.7,8.4,24.702,7.03,29.05,2.939,3.44,69.2,21.05,10.98
8/7/2015,65.75,47.1,134.8,6.39,89.95,5.5,42.825,4.34,203.4,9.64,105.2,6.16,64.45,45.1,142.2,115.1,11.6,57.95,28.05,27.9,30.8,7.96,22.231,6.69,28.05,2.73,3.25,66.35,19.28,10
9/7/2015,67.75,49.4,146,6.37,91.6,5.52,45.65,4.31,233.6,9.96,108.6,6.13,64.05,44.25,146.3,119.7,11.721,60.7,29.45,29.5,33.05,8.02,24.603,7.14,28.8,2.882,3.5,69.25,21.55,10.8
10/7/2015,68.1,49.55,148.9,6.52,95.85,5.66,47.925,4.45,239.2,10.14,111,6.22,65.1,44.7,149.7,120.8,11.751,61.05,30.6,31.45,34.1,8.08,25.591,7.48,29.55,2.939,3.58,68.85,22.1,11.22
13/7/2015,69.05,50.55,150.5,6.58,95.75,5.78,48.675,4.53,239.6,10.24,112.1,6.2,65.45,45.2,152.2,122.7,11.871,63.05,30.8,31.8,35.45,8.12,25.64,7.48,30.95,3.016,3.71,69.95,22.3,11.46
14/7/2015,68.55,49.9,151.7,6.5,96.35,5.72,47.675,4.49,233.6,10.06,112,6.09,65.3,45.1,150.5,122.6,11.841,65.1,30.6,31.6,36.8,8.03,25.294,7.49,32.45,3.016,3.64,70.6,22.3,11.22
15/7/2015,68.95,50.7,150,6.48,97.3,5.66,46.975,4.44,228,10.1,112.2,6.21,65.5,45.4,150.9,122.7,11.976,66.35,31.3,30.75,35.45,8.01,25.097,7.31,31.7,2.977,3.48,69.85,22.1,11.02
16/7/2015,69.9,50.4,150,6.5,97.55,5.68,47.7,4.45,232,10.12,112.1,6.2,65.55,45.65,151.8,123.8,11.946,66.7,31.3,31.15,34.75,8.01,26.184,7.3,31.6,3.025,3.4,69.95,23.05,10.82
17/7/2015,70.3,50.75,153.6,6.54,97.55,5.69,48.525,4.47,234.6,10.16,115.1,6.16,65.9,46.25,154.4,124.5,11.901,67.35,32,31.5,35.1,8.01,26.431,7.64,32.15,3.054,3.44,70.8,22.9,11.1
20/7/2015,70.8,50.6,155.5,6.52,98.2,5.67,48.075,4.46,231.2,10.06,115,6.12,65.95,45.9,154.5,124.3,11.976,66.85,32.3,31.25,34.65,7.97,26.628,7.45,32.1,3.063,3.53,71.15,23.25,10.92
21/7/2015,70.85,51,156.6,6.56,102.2,5.65,48.65,4.49,228.4,9.99,115.4,6.13,66.05,45.85,155.6,123.8,11.916,65.6,32.3,31.8,34.05,7.98,26.579,7.53,31.75,3.054,3.52,70.6,24,11.56
22/7/2015,70.15,50.35,154.5,6.5,101,5.57,48.3,4.44,222.2,9.95,114.5,6.08,65.55,46.1,155.3,124,11.811,65.6,32.15,31.75,33.3,7.91,26.233,7.51,30.9,3.035,3.44,70.55,23,11.46
23/7/2015,70.35,51.45,154.5,6.53,100.7,5.59,49.15,4.47,222.4,9.91,114.4,6.1,65.55,45.9,155.9,124,11.901,64.85,32.05,31.7,34.8,7.92,26.48,7.55,33.35,3.006,3.44,71.45,23.35,11.34
24/7/2015,69.15,50.6,151.5,6.46,100.2,5.56,48.525,4.42,220,9.8,114.6,6.03,65.75,45.45,156.2,122.6,11.886,64,31.9,30.75,34.9,7.84,26.134,7.39,33.85,2.977,3.42,71.4,23.15,11.22
27/7/2015,67.75,49.05,145.6,6.28,96.7,5.44,47.15,4.29,209.2,9.37,111.3,5.79,65.1,44.85,154.3,119.7,11.781,63.55,30.85,29.05,33.65,7.47,24.949,6.97,32.55,2.882,3.19,70.05,22,10.56
28/7/2015,68.85,50.35,146.5,6.26,97.75,5.4,46,4.26,211.2,9.62,111.8,5.82,65.65,45.65,154.7,120,11.841,64.4,31.3,29.25,33.4,7.62,24.504,6.89,32.3,2.863,3.23,69.9,21.4,10.56
29/7/2015,69.55,50.6,144.4,6.35,98.85,5.46,45.5,4.26,213,9.66,111.7,5.9,65.4,45.45,156,119.8,11.796,64.7,31.6,29.65,34.3,7.83,24.405,7.08,32.95,2.863,3.25,70.8,21.3,10.66
30/7/2015,69.6,50.1,142.8,6.29,99.9,5.36,44.75,4.22,210.2,9.72,112.4,5.89,65.35,44.95,157,120.1,11.766,64.5,31,28.9,33.8,7.79,24.158,7.06,32.9,2.892,3.25,70.85,21.5,10.68
31/7/2015,69.7,50.5,144.7,6.33,101.5,5.34,44.6,4.24,210.2,9.61,115.1,5.88,65.85,45.6,158.9,119.1,11.886,64.6,31.25,28.55,35.7,7.69,24.158,7.1,34.3,2.892,3.26,73.05,21.75,10.94
3/8/2015,71.05,49.15,144,6.31,99.55,5.31,43.45,4.23,206.4,9.47,113.7,5.81,65.75,44.85,159.6,118.2,11.796,64.3,30.9,27.6,34.7,7.47,23.961,7.12,33.9,2.863,3.16,72.95,21.2,10.74
4/8/2015,69.95,49.4,143,6.33,99.45,5.28,44.15,4.22,207.6,9.43,114.3,5.77,66.6,44.85,159.9,118.7,11.976,63.8,31.15,28.55,34.75,7.36,24.01,7.29,33.8,2.873,3.15,73.95,21.6,10.64
5/8/2015,71.25,49.9,142.4,6.34,100.8,5.34,43.8,4.21,206.6,9.69,113.1,5.83,66.2,45.15,159.4,119.1,12.006,63.1,31.45,28.7,35.6,7.38,23.812,7.17,34.4,2.863,3.21,73,21.7,10.66
6/8/2015,71.4,49.6,140.9,6.32,100.1,5.34,43.3,4.19,205.2,9.55,114.2,5.77,65.95,44.8,159.7,117,11.901,63.15,31.2,28.3,35.75,7.31,23.714,7.2,34.6,2.854,3.18,70.6,21.3,10.58
7/8/2015,71.05,50.2,142.1,6.41,100.9,5.39,44.05,4.25,212.2,9.63,115.3,5.83,65.75,44.85,160.5,117.1,11.871,62.3,31.55,28.65,36.95,7.3,23.911,7.32,35.15,2.854,3.21,71.35,21.2,10.68
10/8/2015,69.9,49.4,142.8,6.37,102.1,5.35,44.5,4.23,218.2,9.54,115.9,5.79,65.65,44.25,157.8,116,11.931,62.05,31.45,29.15,37.1,7.27,24.059,7.38,36.55,2.911,3.19,71.75,21.35,11.02
11/8/2015,70.1,49.05,140.8,6.32,102.8,5.34,44.55,4.21,216,9.93,114.2,5.78,65.2,44.2,157,115.9,11.901,60.95,31.5,29.55,36.65,7.33,24.949,7.35,36.5,2.892,3.21,72.1,21.5,11.12
12/8/2015,68.65,47.6,134.9,6.21,100.2,5.26,43.45,4.13,207,9.88,111.8,5.77,66.05,44.3,153.6,113.4,11.931,60.15,29.05,28.7,34.9,7.29,22.874,7.37,34.6,2.797,3.12,72.55,19.78,10.7
13/8/2015,68.5,47.85,144.1,6.22,98.95,5.25,43.4,4.1,205.8,10.02,111.7,5.82,66.15,44.05,154.7,111.9,11.916,59.65,28.55,28.85,33.85,7.43,23.121,7.39,33.5,2.787,3.11,72.5,20.35,10.42
14/8/2015,68,47.8,143.4,6.22,99.45,5.25,43.25,4.12,207.8,9.86,113.7,5.8,67.25,43.35,153.8,110.2,11.826,59.35,29.4,28.75,34.25,7.28,23.219,7.21,33.9,2.797,3.25,73.25,20.4,10.42
17/8/2015,67.65,46.85,142,6.18,100.9,5.17,42.8,4.08,205.4,9.64,113.1,5.76,67.75,42.9,152.6,109,11.766,59.5,29.05,28.3,33.7,7.2,23.121,7.69,33.55,2.778,3.15,72.9,20.2,10.4
18/8/2015,67.1,46,139.4,6.11,100.2,5.12,41.5,4.03,203,9.47,110.9,5.68,66.7,42.8,150.2,107.9,11.721,58.6,28.45,27.45,32.7,7.16,22.627,7.38,32.7,2.759,3.16,71.85,19.68,10.46
19/8/2015,66.4,45,139.6,6.02,98.4,5.06,40.3,4,200.4,9.41,108.7,5.58,66.3,42.55,146.4,106.5,11.42,57.3,28.35,26.75,31.25,7.08,22.725,7.27,31.6,2.768,3,71.1,19.16,10.32
20/8/2015,65.35,44.4,136.2,5.92,98.15,5.01,39.6,3.95,195.7,9.11,105.8,5.43,65.85,41.7,142.5,104.3,11.285,56.6,27.55,26.25,29.35,6.8,22.923,6.82,30.45,2.721,2.9,70.5,18.9,10.48
21/8/2015,64.9,43.55,131.6,5.79,100.3,4.93,38.8,3.87,191.7,8.82,102.7,5.3,65,42.75,138.8,104,11.21,54.55,27,25.7,28.05,6.63,22.281,6.68,29.5,2.654,2.85,68.3,18.5,10.82
24/8/2015,62.1,40.8,125,5.52,92.35,4.7,35.8,3.7,178.3,8.1,98.55,5.14,63.3,42,133,97.7,10.969,50.85,25.55,24.3,25.8,6.35,20.898,6.45,27.95,2.521,2.51,65.65,17.56,10.6
25/8/2015,61.7,42.85,130.9,5.46,92.65,4.63,36.5,3.61,180,7.91,102.3,5.04,63.05,42.1,138.2,96.2,10.984,52.2,26.2,24.95,25.7,6.24,21.243,6.6,27.3,2.492,2.63,65.4,18.24,10.38
26/8/2015,60.6,42.05,128.6,5.38,90.15,4.59,35.9,3.53,178.5,8.06,100.3,4.95,63.65,41.4,136,96.6,10.999,50.3,25.8,24.55,24.25,6.29,21.243,6.72,26.45,2.435,2.69,66.5,17.88,9.98
27/8/2015,61.45,42.5,132.2,5.58,94.05,4.71,38.05,3.68,186.2,9.22,103.9,5.04,64.5,42.2,139.3,98.65,11.195,52.85,26.65,27.1,26.05,6.55,22.923,6.9,28,2.578,2.84,67.55,19.76,10.36
28/8/2015,61.15,43.05,130.7,5.37,91.8,4.52,37.6,3.55,183.9,9.24,104.6,5.18,64,41.7,138.1,98.05,10.969,52.6,26.45,27.05,26.3,6.49,22.874,6.92,27.35,2.673,3.29,66.8,19.42,10.34
31/8/2015,61.3,42.85,131.8,5.45,93.9,4.58,37.95,3.54,182.2,9.61,103.3,5.16,64.15,41.1,137.9,98.2,10.984,54.3,26.2,26.8,24.85,6.44,22.429,7.1,26.9,2.587,3,66.7,19.34,10.18
1/9/2015,60.5,42.15,127.2,5.34,92.75,4.5,37.15,3.44,180,9.22,101.2,5.05,63.4,41.25,137.7,94.9,10.849,53.7,24.75,25.55,23.95,6.19,21.886,6.74,26.25,2.559,2.79,64.95,18.6,10.04
2/9/2015,59.4,41.5,127.4,5.26,91.75,4.44,36.85,3.36,177.4,8.84,102.6,4.98,62.2,41.35,135.5,95.1,10.819,53.05,23.95,25.75,22.95,6.03,22.034,6.69,25.4,2.511,2.81,65,18.52,9.95
3/9/2015,59.4,41.5,127.4,5.26,91.75,4.44,36.85,3.36,177.4,8.84,102.6,4.98,62.2,41.35,135.5,95.1,10.819,53.05,23.95,25.75,22.95,6.03,22.034,6.69,25.4,2.511,2.81,65,18.52,9.95
4/9/2015,59.4,41.45,127.4,5.14,91.5,4.4,35.65,3.32,175.9,8.8,102,4.81,62.4,41.05,137.5,94.65,10.894,53.95,24,25.2,23.6,5.81,21.886,6.73,26.9,2.454,2.79,66.25,18.28,9.86
7/9/2015,58.2,41,126.4,5.06,89.3,4.33,35.55,3.26,175.1,8.68,101,4.75,62.5,40.65,137.3,93.85,10.864,54,23.2,25,22.4,5.77,21.392,6.7,26.55,2.473,2.83,66.2,18.06,9.78
8/9/2015,60.1,41.95,129.4,5.21,91.7,4.48,37.5,3.38,183.2,9.02,103.6,4.95,64.1,42.15,144.7,97.9,11.044,55,24.25,26.15,23.6,5.9,22.429,6.89,27.5,2.559,3.11,67.6,19.1,10.16
9/9/2015,62.2,44.05,133.6,5.5,93.95,4.72,38.85,3.63,189.9,9.42,109.9,5.37,65.3,42.65,147.9,100,11.585,56.5,25.35,27.5,23.8,6.3,23.022,6.94,28.4,2.597,3.29,71.55,19.94,10.42
10/9/2015,60.8,42.8,128.6,5.36,91.7,4.6,38.4,3.49,185.8,8.8,108.1,5.24,64.4,41.45,144.6,99.2,11.36,56.8,24.5,27,23,5.98,22.034,6.78,27.05,2.587,3.23,70.05,18.94,10.28
11/9/2015,60.45,42.4,127.4,5.41,91.55,4.7,38.1,3.57,186.3,8.57,104.9,5.15,64.1,41.25,145.5,103.1,11.195,58.5,24.3,26.2,23,5.75,22.231,6.65,26.65,2.616,3.2,70,19.1,10.34
14/9/2015,60.8,43,128,5.42,91.3,4.72,38.25,3.57,184.8,8.58,105.1,5.11,64.35,41.65,145.6,103.8,11.3,59.3,24.45,26.7,22.4,5.72,22.478,6.7,25.85,2.606,3.24,70,18.82,10.42
15/9/2015,60.1,42.15,131.2,5.43,90.15,4.73,38.1,3.57,181.9,8.51,104.2,5.13,64.95,41.75,145.4,100.4,11.255,56.95,24.4,26.85,22.15,5.68,22.478,6.67,25.6,2.578,3.31,70.75,18.54,10.18
16/9/2015,61.3,43.1,135.4,5.56,93.5,4.84,38.85,3.63,186.8,8.68,106,5.25,66.1,42,147.2,102.9,11.45,59.05,25.1,27.85,23.55,5.83,23.121,6.68,26.8,2.597,3.44,71.85,18.8,10.38
17/9/2015,61.05,43.2,134.3,5.56,91.75,4.8,39.45,3.57,187,8.69,103.7,5.28,65.15,41.75,146.7,101.8,11.225,59.65,24.15,28.4,23.35,5.85,23.17,6.77,26.95,2.616,3.52,71,18.54,10.18
